Region,Fecha,Comuna,Poblacion,Poblacion_region,Nuevos_región_por_100.000,Cuarentena,Activos_Por_100.000,Activos_5_por_100.000
Maule,2020-04-22,Chanco,9331,1131939,1.060127798406098,Sin,10.716964955524595,21.43392991104919
Maule,2020-04-23,Chanco,9331,1131939,0.4417199160025408,Sin,10.716964955524595,18.754688672168044
Maule,2020-04-24,Chanco,9331,1131939,1.4135037312081304,Sin,10.716964955524595,16.075447433286893
Maule,2020-04-25,Chanco,9331,1131939,0.08834398320050815,Sin,14.289286607366126,13.396206194405744
Maule,2020-04-26,Chanco,9331,1131939,0.3533759328020326,Sin,17.861608259207657,10.716964955524595
Maule,2020-04-27,Chanco,9331,1131939,0.7950958488045735,Sin,21.43392991104919,10.716964955524595
Maule,2020-04-28,Chanco,9331,1131939,1.8552236472106711,Sin,18.754688672168044,10.716964955524595
Maule,2020-04-29,Chanco,9331,1131939,0.7067518656040652,Sin,16.075447433286893,10.716964955524595
Maule,2020-04-30,Chanco,9331,1131939,0.08834398320050815,Sin,13.396206194405744,8.037723716643447
Maule,2020-05-01,Chanco,9331,1131939,0.08834398320050815,Sin,10.716964955524595,5.358482477762298
Maule,2020-05-02,Chanco,9331,1131939,0.1766879664010163,Sin,10.716964955524595,2.679241238881149
Maule,2020-05-03,Chanco,9331,1131939,0.08834398320050815,Sin,10.716964955524595,0
Maule,2020-05-04,Chanco,9331,1131939,0.1766879664010163,Sin,10.716964955524595,0
Maule,2020-05-05,Chanco,9331,1131939,0.7950958488045735,Sin,8.037723716643447,0
Maule,2020-05-06,Chanco,9331,1131939,0,Sin,5.358482477762298,0
Maule,2020-05-07,Chanco,9331,1131939,0.530063899203049,Sin,2.679241238881149,0
Maule,2020-05-08,Chanco,9331,1131939,0.9717838152055897,Sin,0,0
Maule,2020-05-09,Chanco,9331,1131939,0.6184078824035572,Sin,0,0
Maule,2020-04-13,Colbun,22565,1131939,0.2650319496015245,Sin,8.863283846665189,0
Maule,2020-04-14,Colbun,22565,1131939,0.08834398320050815,Sin,6.647462884998891,0
Maule,2020-04-15,Colbun,22565,1131939,0.8834398320050816,Sin,4.431641923332594,0
Maule,2020-04-16,Colbun,22565,1131939,1.3251597480076223,Sin,2.215820961666297,0
Maule,2020-04-17,Colbun,22565,1131939,4.947263059228457,Sin,0,0
Maule,2020-04-18,Colbun,22565,1131939,4.682231109626932,Sin,0,0
Maule,2020-04-19,Colbun,22565,1131939,2.296943563213212,Sin,0,0
Maule,2020-04-20,Colbun,22565,1131939,0.1766879664010163,Sin,0,0
Maule,2020-04-21,Colbun,22565,1131939,1.060127798406098,Sin,0,0
Maule,2020-04-22,Colbun,22565,1131939,1.060127798406098,Sin,0,0
Maule,2020-04-23,Colbun,22565,1131939,0.4417199160025408,Sin,0,0
Maule,2020-04-24,Colbun,22565,1131939,1.4135037312081304,Sin,0,0
Maule,2020-04-25,Colbun,22565,1131939,0.08834398320050815,Sin,0,0
Maule,2020-04-26,Colbun,22565,1131939,0.3533759328020326,Sin,0,0
Maule,2020-04-27,Colbun,22565,1131939,0.7950958488045735,Sin,0,0
Maule,2020-04-28,Colbun,22565,1131939,1.8552236472106711,Sin,0,0
Maule,2020-04-29,Colbun,22565,1131939,0.7067518656040652,Sin,0,0
Maule,2020-04-30,Colbun,22565,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-01,Colbun,22565,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-02,Colbun,22565,1131939,0.1766879664010163,Sin,0,0
Maule,2020-05-03,Colbun,22565,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-04,Colbun,22565,1131939,0.1766879664010163,Sin,0,4.431641923332594
Maule,2020-05-05,Colbun,22565,1131939,0.7950958488045735,Sin,0,8.863283846665189
Maule,2020-05-06,Colbun,22565,1131939,0,Sin,0,13.294925769997782
Maule,2020-05-07,Colbun,22565,1131939,0.530063899203049,Sin,0,14.402836250830932
Maule,2020-05-08,Colbun,22565,1131939,0.9717838152055897,Sin,0,15.510746731664081
Maule,2020-05-09,Colbun,22565,1131939,0.6184078824035572,Sin,4.431641923332594,16.618657212497233
Maule,2020-04-13,Constitucion,50348,1131939,0.2650319496015245,Sin,1.9861762135536665,9.930881067768333
Maule,2020-04-14,Constitucion,50348,1131939,0.08834398320050815,Sin,1.9861762135536665,9.930881067768333
Maule,2020-04-15,Constitucion,50348,1131939,0.8834398320050816,Sin,1.9861762135536665,9.930881067768333
Maule,2020-04-16,Constitucion,50348,1131939,1.3251597480076223,Sin,5.958528640660999,12.910145388098833
Maule,2020-04-17,Constitucion,50348,1131939,4.947263059228457,Sin,9.930881067768333,15.889409708429332
Maule,2020-04-18,Constitucion,50348,1131939,4.682231109626932,Sin,9.930881067768333,18.86867402875983
Maule,2020-04-19,Constitucion,50348,1131939,2.296943563213212,Sin,9.930881067768333,21.84793834909033
Maule,2020-04-20,Constitucion,50348,1131939,0.1766879664010163,Sin,9.930881067768333,19.861762135536665
Maule,2020-04-21,Constitucion,50348,1131939,1.060127798406098,Sin,12.910145388098833,17.875585921982996
Maule,2020-04-22,Constitucion,50348,1131939,1.060127798406098,Sin,15.889409708429332,15.889409708429332
Maule,2020-04-23,Constitucion,50348,1131939,0.4417199160025408,Sin,18.86867402875983,13.406689441487247
Maule,2020-04-24,Constitucion,50348,1131939,1.4135037312081304,Sin,21.84793834909033,10.923969174545165
Maule,2020-04-25,Constitucion,50348,1131939,0.08834398320050815,Sin,19.861762135536665,8.441248907603082
Maule,2020-04-26,Constitucion,50348,1131939,0.3533759328020326,Sin,17.875585921982996,5.958528640660999
Maule,2020-04-27,Constitucion,50348,1131939,0.7950958488045735,Sin,15.889409708429332,7.282646116363443
Maule,2020-04-28,Constitucion,50348,1131939,1.8552236472106711,Sin,13.406689441487247,8.606763592065889
Maule,2020-04-29,Constitucion,50348,1131939,0.7067518656040652,Sin,10.923969174545165,9.930881067768333
Maule,2020-04-30,Constitucion,50348,1131939,0.08834398320050815,Sin,8.441248907603082,8.937792960991498
Maule,2020-05-01,Constitucion,50348,1131939,0.08834398320050815,Sin,5.958528640660999,7.944704854214666
Maule,2020-05-02,Constitucion,50348,1131939,0.1766879664010163,Sin,7.282646116363443,6.951616747437832
Maule,2020-05-03,Constitucion,50348,1131939,0.08834398320050815,Sin,8.606763592065889,5.958528640660999
Maule,2020-05-04,Constitucion,50348,1131939,0.1766879664010163,Sin,9.930881067768333,4.634411164958555
Maule,2020-05-05,Constitucion,50348,1131939,0.7950958488045735,Sin,8.937792960991498,3.3102936892561106
Maule,2020-05-06,Constitucion,50348,1131939,0,Sin,7.944704854214666,1.9861762135536665
Maule,2020-05-07,Constitucion,50348,1131939,0.530063899203049,Sin,6.951616747437832,2.9792643203304996
Maule,2020-05-08,Constitucion,50348,1131939,0.9717838152055897,Sin,5.958528640660999,3.972352427107333
Maule,2020-05-09,Constitucion,50348,1131939,0.6184078824035572,Sin,4.634411164958555,4.965440533884166
Maule,2020-04-13,Curepto,9426,1131939,0.2650319496015245,Sin,31.826861871419474,42.4358158285593
Maule,2020-04-14,Curepto,9426,1131939,0.08834398320050815,Sin,26.52238489284957,42.4358158285593
Maule,2020-04-15,Curepto,9426,1131939,0.8834398320050816,Sin,21.21790791427965,42.4358158285593
Maule,2020-04-16,Curepto,9426,1131939,1.3251597480076223,Sin,31.826861871419474,42.4358158285593
Maule,2020-04-17,Curepto,9426,1131939,4.947263059228457,Sin,42.4358158285593,42.4358158285593
Maule,2020-04-18,Curepto,9426,1131939,4.682231109626932,Sin,42.4358158285593,42.4358158285593
Maule,2020-04-19,Curepto,9426,1131939,2.296943563213212,Sin,42.4358158285593,42.4358158285593
Maule,2020-04-20,Curepto,9426,1131939,0.1766879664010163,Sin,42.4358158285593,38.899497842846024
Maule,2020-04-21,Curepto,9426,1131939,1.060127798406098,Sin,42.4358158285593,35.36317985713276
Maule,2020-04-22,Curepto,9426,1131939,1.060127798406098,Sin,42.4358158285593,31.826861871419474
Maule,2020-04-23,Curepto,9426,1131939,0.4417199160025408,Sin,42.4358158285593,23.870146403564608
Maule,2020-04-24,Curepto,9426,1131939,1.4135037312081304,Sin,42.4358158285593,15.913430935709737
Maule,2020-04-25,Curepto,9426,1131939,0.08834398320050815,Sin,38.899497842846024,7.956715467854869
Maule,2020-04-26,Curepto,9426,1131939,0.3533759328020326,Sin,35.36317985713276,0
Maule,2020-04-27,Curepto,9426,1131939,0.7950958488045735,Sin,31.826861871419474,0
Maule,2020-04-28,Curepto,9426,1131939,1.8552236472106711,Sin,23.870146403564608,0
Maule,2020-04-29,Curepto,9426,1131939,0.7067518656040652,Sin,15.913430935709737,0
Maule,2020-04-30,Curepto,9426,1131939,0.08834398320050815,Sin,7.956715467854869,0
Maule,2020-05-01,Curepto,9426,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-02,Curepto,9426,1131939,0.1766879664010163,Sin,0,0
Maule,2020-05-03,Curepto,9426,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-04,Curepto,9426,1131939,0.1766879664010163,Sin,0,3.5363179857132754
Maule,2020-05-05,Curepto,9426,1131939,0.7950958488045735,Sin,0,7.072635971426551
Maule,2020-05-06,Curepto,9426,1131939,0,Sin,0,10.608953957139825
Maule,2020-05-07,Curepto,9426,1131939,0.530063899203049,Sin,0,7.956715467854869
Maule,2020-05-08,Curepto,9426,1131939,0.9717838152055897,Sin,0,5.304476978569912
Maule,2020-05-09,Curepto,9426,1131939,0.6184078824035572,Sin,3.5363179857132754,2.652238489284956
Maule,2020-04-13,Curico,163626,1131939,0.2650319496015245,Sin,4.889198538129637,7.944947624460661
Maule,2020-04-14,Curico,163626,1131939,0.08834398320050815,Sin,4.889198538129637,8.556097441726864
Maule,2020-04-15,Curico,163626,1131939,0.8834398320050816,Sin,4.889198538129637,9.167247258993068
Maule,2020-04-16,Curico,163626,1131939,1.3251597480076223,Sin,6.111498172662046,8.403309987410314
Maule,2020-04-17,Curico,163626,1131939,4.947263059228457,Sin,7.333797807194456,7.639372715827558
Maule,2020-04-18,Curico,163626,1131939,4.682231109626932,Sin,7.944947624460661,6.875435444244802
Maule,2020-04-19,Curico,163626,1131939,2.296943563213212,Sin,8.556097441726864,6.111498172662046
Maule,2020-04-20,Curico,163626,1131939,0.1766879664010163,Sin,9.167247258993068,5.907781566906644
Maule,2020-04-21,Curico,163626,1131939,1.060127798406098,Sin,8.403309987410314,5.704064961151244
Maule,2020-04-22,Curico,163626,1131939,1.060127798406098,Sin,7.639372715827558,5.500348355395842
Maule,2020-04-23,Curico,163626,1131939,0.4417199160025408,Sin,6.875435444244802,5.8059232640289435
Maule,2020-04-24,Curico,163626,1131939,1.4135037312081304,Sin,6.111498172662046,6.111498172662046
Maule,2020-04-25,Curico,163626,1131939,0.08834398320050815,Sin,5.907781566906644,6.417073081295149
Maule,2020-04-26,Curico,163626,1131939,0.3533759328020326,Sin,5.704064961151244,6.722647989928252
Maule,2020-04-27,Curico,163626,1131939,0.7950958488045735,Sin,5.500348355395842,5.704064961151244
Maule,2020-04-28,Curico,163626,1131939,1.8552236472106711,Sin,5.8059232640289435,4.685481932374236
Maule,2020-04-29,Curico,163626,1131939,0.7067518656040652,Sin,6.111498172662046,3.666898903597228
Maule,2020-04-30,Curico,163626,1131939,0.08834398320050815,Sin,6.417073081295149,3.9724738122303305
Maule,2020-05-01,Curico,163626,1131939,0.08834398320050815,Sin,6.722647989928252,4.278048720863432
Maule,2020-05-02,Curico,163626,1131939,0.1766879664010163,Sin,5.704064961151244,4.583623629496534
Maule,2020-05-03,Curico,163626,1131939,0.08834398320050815,Sin,4.685481932374236,4.889198538129637
Maule,2020-05-04,Curico,163626,1131939,0.1766879664010163,Sin,3.666898903597228,5.500348355395842
Maule,2020-05-05,Curico,163626,1131939,0.7950958488045735,Sin,3.9724738122303305,6.111498172662046
Maule,2020-05-06,Curico,163626,1131939,0,Sin,4.278048720863432,6.722647989928252
Maule,2020-05-07,Curico,163626,1131939,0.530063899203049,Sin,4.583623629496534,7.028222898561353
Maule,2020-05-08,Curico,163626,1131939,0.9717838152055897,Sin,4.889198538129637,7.333797807194456
Maule,2020-05-09,Curico,163626,1131939,0.6184078824035572,Sin,5.500348355395842,7.639372715827558
Maule,2020-04-13,Empedrado,4206,1131939,0.2650319496015245,Sin,0,0
Maule,2020-04-14,Empedrado,4206,1131939,0.08834398320050815,Sin,0,0
Maule,2020-04-15,Empedrado,4206,1131939,0.8834398320050816,Sin,0,0
Maule,2020-04-16,Empedrado,4206,1131939,1.3251597480076223,Sin,0,0
Maule,2020-04-17,Empedrado,4206,1131939,4.947263059228457,Sin,0,0
Maule,2020-04-18,Empedrado,4206,1131939,4.682231109626932,Sin,0,0
Maule,2020-04-19,Empedrado,4206,1131939,2.296943563213212,Sin,0,0
Maule,2020-04-20,Empedrado,4206,1131939,0.1766879664010163,Sin,0,0
Maule,2020-04-21,Empedrado,4206,1131939,1.060127798406098,Sin,0,0
Maule,2020-04-22,Empedrado,4206,1131939,1.060127798406098,Sin,0,0
Maule,2020-04-23,Empedrado,4206,1131939,0.4417199160025408,Sin,0,0
Maule,2020-04-24,Empedrado,4206,1131939,1.4135037312081304,Sin,0,0
Maule,2020-04-25,Empedrado,4206,1131939,0.08834398320050815,Sin,0,0
Maule,2020-04-26,Empedrado,4206,1131939,0.3533759328020326,Sin,0,0
Maule,2020-04-27,Empedrado,4206,1131939,0.7950958488045735,Sin,0,0
Maule,2020-04-28,Empedrado,4206,1131939,1.8552236472106711,Sin,0,0
Maule,2020-04-29,Empedrado,4206,1131939,0.7067518656040652,Sin,0,0
Maule,2020-04-30,Empedrado,4206,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-01,Empedrado,4206,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-02,Empedrado,4206,1131939,0.1766879664010163,Sin,0,0
Maule,2020-05-03,Empedrado,4206,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-04,Empedrado,4206,1131939,0.1766879664010163,Sin,0,0
Maule,2020-05-05,Empedrado,4206,1131939,0.7950958488045735,Sin,0,0
Maule,2020-05-06,Empedrado,4206,1131939,0,Sin,0,0
Maule,2020-05-07,Empedrado,4206,1131939,0.530063899203049,Sin,0,0
Maule,2020-05-08,Empedrado,4206,1131939,0.9717838152055897,Sin,0,0
Maule,2020-05-09,Empedrado,4206,1131939,0.6184078824035572,Sin,0,0
Maule,2020-04-13,Hualane,10222,1131939,0.2650319496015245,Sin,0,0
Maule,2020-04-14,Hualane,10222,1131939,0.08834398320050815,Sin,0,0
Maule,2020-04-15,Hualane,10222,1131939,0.8834398320050816,Sin,0,0
Maule,2020-04-16,Hualane,10222,1131939,1.3251597480076223,Sin,0,0
Maule,2020-04-17,Hualane,10222,1131939,4.947263059228457,Sin,0,0
Maule,2020-04-18,Hualane,10222,1131939,4.682231109626932,Sin,0,0
Maule,2020-04-19,Hualane,10222,1131939,2.296943563213212,Sin,0,0
Maule,2020-04-20,Hualane,10222,1131939,0.1766879664010163,Sin,0,0
Maule,2020-04-21,Hualane,10222,1131939,1.060127798406098,Sin,0,0
Maule,2020-04-22,Hualane,10222,1131939,1.060127798406098,Sin,0,0
Maule,2020-04-23,Hualane,10222,1131939,0.4417199160025408,Sin,0,0
Maule,2020-04-24,Hualane,10222,1131939,1.4135037312081304,Sin,0,0
Maule,2020-04-25,Hualane,10222,1131939,0.08834398320050815,Sin,0,0
Maule,2020-04-26,Hualane,10222,1131939,0.3533759328020326,Sin,0,0
Maule,2020-04-27,Hualane,10222,1131939,0.7950958488045735,Sin,0,0
Maule,2020-04-28,Hualane,10222,1131939,1.8552236472106711,Sin,0,0
Maule,2020-04-29,Hualane,10222,1131939,0.7067518656040652,Sin,0,0
Maule,2020-04-30,Hualane,10222,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-01,Hualane,10222,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-02,Hualane,10222,1131939,0.1766879664010163,Sin,0,0
Maule,2020-05-03,Hualane,10222,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-04,Hualane,10222,1131939,0.1766879664010163,Sin,0,0
Maule,2020-05-05,Hualane,10222,1131939,0.7950958488045735,Sin,0,0
Maule,2020-05-06,Hualane,10222,1131939,0,Sin,0,0
Maule,2020-05-07,Hualane,10222,1131939,0.530063899203049,Sin,0,0
Maule,2020-05-08,Hualane,10222,1131939,0.9717838152055897,Sin,0,0
Maule,2020-05-09,Hualane,10222,1131939,0.6184078824035572,Sin,0,0
Maule,2020-04-13,Licanten,6989,1131939,0.2650319496015245,Sin,0,14.308198597796538
Maule,2020-04-14,Licanten,6989,1131939,0.08834398320050815,Sin,0,14.308198597796538
Maule,2020-04-15,Licanten,6989,1131939,0.8834398320050816,Sin,0,14.308198597796538
Maule,2020-04-16,Licanten,6989,1131939,1.3251597480076223,Sin,7.154099298898269,14.308198597796538
Maule,2020-04-17,Licanten,6989,1131939,4.947263059228457,Sin,14.308198597796538,14.308198597796538
Maule,2020-04-18,Licanten,6989,1131939,4.682231109626932,Sin,14.308198597796538,14.308198597796538
Maule,2020-04-19,Licanten,6989,1131939,2.296943563213212,Sin,14.308198597796538,14.308198597796538
Maule,2020-04-20,Licanten,6989,1131939,0.1766879664010163,Sin,14.308198597796538,14.308198597796538
Maule,2020-04-21,Licanten,6989,1131939,1.060127798406098,Sin,14.308198597796538,14.308198597796538
Maule,2020-04-22,Licanten,6989,1131939,1.060127798406098,Sin,14.308198597796538,14.308198597796538
Maule,2020-04-23,Licanten,6989,1131939,0.4417199160025408,Sin,14.308198597796538,10.731148948347403
Maule,2020-04-24,Licanten,6989,1131939,1.4135037312081304,Sin,14.308198597796538,7.154099298898269
Maule,2020-04-25,Licanten,6989,1131939,0.08834398320050815,Sin,14.308198597796538,3.5770496494491346
Maule,2020-04-26,Licanten,6989,1131939,0.3533759328020326,Sin,14.308198597796538,0
Maule,2020-04-27,Licanten,6989,1131939,0.7950958488045735,Sin,14.308198597796538,0
Maule,2020-04-28,Licanten,6989,1131939,1.8552236472106711,Sin,10.731148948347403,0
Maule,2020-04-29,Licanten,6989,1131939,0.7067518656040652,Sin,7.154099298898269,0
Maule,2020-04-30,Licanten,6989,1131939,0.08834398320050815,Sin,3.5770496494491346,0
Maule,2020-05-01,Licanten,6989,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-02,Licanten,6989,1131939,0.1766879664010163,Sin,0,0
Maule,2020-05-03,Licanten,6989,1131939,0.08834398320050815,Sin,0,0
Maule,2020-05-04,Licanten,6989,1131939,0.1766879664010163,Sin,0,0
Maule,2020-05-05,Licanten,6989,1131939,0.7950958488045735,Sin,0,0
Maule,2020-05-06,Licanten,6989,1131939,0,Sin,0,0
Maule,2020-05-07,Licanten,6989,1131939,0.530063899203049,Sin,0,0
Maule,2020-05-08,Licanten,6989,1131939,0.9717838152055897,Sin,0,0
Maule,2020-05-09,Licanten,6989,1131939,0.6184078824035572,Sin,0,0
Maule,2020-04-13,Linares,101073,1131939,0.2650319496015245,Sin,4.946919553194226,7.255482011351532
Maule,2020-04-14,Linares,101073,1131939,0.08834398320050815,Sin,3.9575356425553805,7.5852766482311464
Maule,2020-04-15,Linares,101073,1131939,0.8834398320050816,Sin,2.9681517319165356,7.915071285110761
Maule,2020-04-16,Linares,101073,1131939,1.3251597480076223,Sin,4.946919553194226,7.915071285110761
Maule,2020-04-17,Linares,101073,1131939,4.947263059228457,Sin,6.925687374471916,7.915071285110761
Maule,2020-04-18,Linares,101073,1131939,4.682231109626932,Sin,7.255482011351532,7.915071285110761
Maule,2020-04-19,Linares,101073,1131939,2.296943563213212,Sin,7.5852766482311464,7.915071285110761
Maule,2020-04-20,Linares,101073,1131939,0.1766879664010163,Sin,7.915071285110761,6.595892737592301
Maule,2020-04-21,Linares,101073,1131939,1.060127798406098,Sin,7.915071285110761,5.276714190073842
Maule,2020-04-22,Linares,101073,1131939,1.060127798406098,Sin,7.915071285110761,3.9575356425553805
Maule,2020-04-23,Linares,101073,1131939,0.4417199160025408,Sin,7.915071285110761,3.9575356425553805
Maule,2020-04-24,Linares,101073,1131939,1.4135037312081304,Sin,7.915071285110761,3.9575356425553805
Maule,2020-04-25,Linares,101073,1131939,0.08834398320050815,Sin,6.595892737592301,3.9575356425553805
Maule,2020-04-26,Linares,101073,1131939,0.3533759328020326,Sin,5.276714190073842,3.9575356425553805
Maule,2020-04-27,Linares,101073,1131939,0.7950958488045735,Sin,3.9575356425553805,3.627741005675766
Maule,2020-04-28,Linares,101073,1131939,1.8552236472106711,Sin,3.9575356425553805,3.2979463687961506
Maule,2020-04-29,Linares,101073,1131939,0.7067518656040652,Sin,3.9575356425553805,2.9681517319165356
Maule,2020-04-30,Linares,101073,1131939,0.08834398320050815,Sin,3.9575356425553805,3.7101896648956694
Maule,2020-05-01,Linares,101073,1131939,0.08834398320050815,Sin,3.9575356425553805,4.452227597874803
Maule,2020-05-02,Linares,101073,1131939,0.1766879664010163,Sin,3.627741005675766,5.194265530853937
Maule,2020-05-03,Linares,101073,1131939,0.08834398320050815,Sin,3.2979463687961506,5.936303463833071
Maule,2020-05-04,Linares,101073,1131939,0.1766879664010163,Sin,2.9681517319165356,6.266098100712687
Maule,2020-05-05,Linares,101073,1131939,0.7950958488045735,Sin,3.7101896648956694,6.595892737592301
Maule,2020-05-06,Linares,101073,1131939,0,Sin,4.452227597874803,6.925687374471916
Maule,2020-05-07,Linares,101073,1131939,0.530063899203049,Sin,5.194265530853937,9.399147151069029
Maule,2020-05-08,Linares,101073,1131939,0.9717838152055897,Sin,5.936303463833071,11.872606927666142
Maule,2020-05-09,Linares,101073,1131939,0.6184078824035572,Sin,6.266098100712687,14.346066704263254
Maule,2020-04-13,Longavi,32810,1131939,0.2650319496015245,Sin,0,1.0159504216194248
Maule,2020-04-14,Longavi,32810,1131939,0.08834398320050815,Sin,0,2.0319008432388497
Maule,2020-04-15,Longavi,32810,1131939,0.8834398320050816,Sin,0,3.047851264858275
Maule,2020-04-16,Longavi,32810,1131939,1.3251597480076223,Sin,0,3.047851264858275
Maule,2020-04-17,Longavi,32810,1131939,4.947263059228457,Sin,0,3.047851264858275
Maule,2020-04-18,Longavi,32810,1131939,4.682231109626932,Sin,1.0159504216194248,3.047851264858275
Maule,2020-04-19,Longavi,32810,1131939,2.296943563213212,Sin,2.0319008432388497,3.047851264858275
Maule,2020-04-20,Longavi,32810,1131939,0.1766879664010163,Sin,3.047851264858275,3.047851264858275
Maule,2020-04-21,Longavi,32810,1131939,1.060127798406098,Sin,3.047851264858275,3.047851264858275
Maule,2020-04-22,Longavi,32810,1131939,1.060127798406098,Sin,3.047851264858275,3.047851264858275
Maule,2020-04-23,Longavi,32810,1131939,0.4417199160025408,Sin,3.047851264858275,2.285888448643706
Maule,2020-04-24,Longavi,32810,1131939,1.4135037312081304,Sin,3.047851264858275,1.5239256324291375
Maule,2020-04-25,Longavi,32810,1131939,0.08834398320050815,Sin,3.047851264858275,0.7619628162145687
Maule,2020-04-26,Longavi,32810,1131939,0.3533759328020326,Sin,3.047851264858275,0
Maule,2020-04-27,Longavi,32810,1131939,0.7950958488045735,Sin,3.047851264858275,0
Maule,2020-04-28,Longavi,32810,1131939,1.8552236472106711,Sin,2.285888448643706,0
Maule,2020-04-29,Longavi,32810,1131939,0.7067518656040652,Sin,1.5239256324291375,0
Maule,2020-04-30,Longavi,32810,1131939,0.08834398320050815,Sin,0.7619628162145687,1.5239256324291375
Maule,2020-05-01,Longavi,32810,1131939,0.08834398320050815,Sin,0,3.047851264858275
Maule,2020-05-02,Longavi,32810,1131939,0.1766879664010163,Sin,0,4.571776897287412
Maule,2020-05-03,Longavi,32810,1131939,0.08834398320050815,Sin,0,6.09570252971655
Maule,2020-05-04,Longavi,32810,1131939,0.1766879664010163,Sin,0,7.111652951335976
Maule,2020-05-05,Longavi,32810,1131939,0.7950958488045735,Sin,1.5239256324291375,8.127603372955399
Maule,2020-05-06,Longavi,32810,1131939,0,Sin,3.047851264858275,9.143553794574824
Maule,2020-05-07,Longavi,32810,1131939,0.530063899203049,Sin,4.571776897287412,10.667479427003961
Maule,2020-05-08,Longavi,32810,1131939,0.9717838152055897,Sin,6.09570252971655,12.1914050594331
Maule,2020-05-09,Longavi,32810,1131939,0.6184078824035572,Sin,7.111652951335976,13.715330691862237
Maule,2020-04-13,Maule,60000,1131939,0.2650319496015245,Sin,3.3333333333333335,10.555555555555555
Maule,2020-04-14,Maule,60000,1131939,0.08834398320050815,Sin,3.3333333333333335,12.777777777777777
Maule,2020-04-15,Maule,60000,1131939,0.8834398320050816,Sin,3.3333333333333335,14.999999999999998
Maule,2020-04-16,Maule,60000,1131939,1.3251597480076223,Sin,5.833333333333333,17.916666666666668
Maule,2020-04-17,Maule,60000,1131939,4.947263059228457,Sin,8.333333333333334,20.833333333333336
Maule,2020-04-18,Maule,60000,1131939,4.682231109626932,Sin,10.555555555555555,23.75
Maule,2020-04-19,Maule,60000,1131939,2.296943563213212,Sin,12.777777777777777,26.666666666666668
Maule,2020-04-20,Maule,60000,1131939,0.1766879664010163,Sin,14.999999999999998,24.444444444444443
Maule,2020-04-21,Maule,60000,1131939,1.060127798406098,Sin,17.916666666666668,22.222222222222225
Maule,2020-04-22,Maule,60000,1131939,1.060127798406098,Sin,20.833333333333336,20
Maule,2020-04-23,Maule,60000,1131939,0.4417199160025408,Sin,23.75,15.833333333333332
Maule,2020-04-24,Maule,60000,1131939,1.4135037312081304,Sin,26.666666666666668,11.666666666666666
Maule,2020-04-25,Maule,60000,1131939,0.08834398320050815,Sin,24.444444444444443,7.499999999999999
Maule,2020-04-26,Maule,60000,1131939,0.3533759328020326,Sin,22.222222222222225,3.3333333333333335
Maule,2020-04-27,Maule,60000,1131939,0.7950958488045735,Sin,20,2.777777777777778
Maule,2020-04-28,Maule,60000,1131939,1.8552236472106711,Sin,15.833333333333332,2.2222222222222223
Maule,2020-04-29,Maule,60000,1131939,0.7067518656040652,Sin,11.666666666666666,1.6666666666666667
Maule,2020-04-30,Maule,60000,1131939,0.08834398320050815,Sin,7.499999999999999,2.0833333333333335
Maule,2020-05-01,Maule,60000,1131939,0.08834398320050815,Sin,3.3333333333333335,2.5
Maule,2020-05-02,Maule,60000,1131939,0.1766879664010163,Sin,2.777777777777778,2.9166666666666665
Maule,2020-05-03,Maule,60000,1131939,0.08834398320050815,Sin,2.2222222222222223,3.3333333333333335
Maule,2020-05-04,Maule,60000,1131939,0.1766879664010163,Sin,1.6666666666666667,2.777777777777778
Maule,2020-05-05,Maule,60000,1131939,0.7950958488045735,Sin,2.0833333333333335,2.2222222222222223
Maule,2020-05-06,Maule,60000,1131939,0,Sin,2.5,1.6666666666666667
Maule,2020-05-07,Maule,60000,1131939,0.530063899203049,Sin,2.9166666666666665,2.9166666666666665
Maule,2020-05-08,Maule,60000,1131939,0.9717838152055897,Sin,3.3333333333333335,4.166666666666667
Maule,2020-05-09,Maule,60000,1131939,0.6184078824035572,Sin,2.777777777777778,5.416666666666666
Maule,2020-04-13,Molina,49800,1131939,0.2650319496015245,Sin,0,0.6693440428380187
Maule,2020-04-14,Molina,49800,1131939,0.08834398320050815,Sin,0,1.3386880856760375
Maule,2020-04-15,Molina,49800,1131939,0.8834398320050816,Sin,0,2.0080321285140563
Maule,2020-04-16,Molina,49800,1131939,1.3251597480076223,Sin,0,3.012048192771084
Maule,2020-04-17,Molina,49800,1131939,4.947263059228457,Sin,0,4.016064257028113
Maule,2020-04-18,Molina,49800,1131939,4.682231109626932,Sin,0.6693440428380187,5.020080321285141
Maule,2020-04-19,Molina,49800,1131939,2.296943563213212,Sin,1.3386880856760375,6.024096385542168
